name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York City,2017-05-02T10:00:00,21.9,21.9,15,64.76,0,,,0,0,,8.8,308,1001.2,40.7,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T11:00:00,22.7,22.7,11.5,49.1,0,,,0,0,37.1,15.3,264,1001.3,54.2,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T12:00:00,23.7,23.7,10.4,42.96,0,,,0,0,41.8,14.8,272,1001.3,78.7,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T13:00:00,23.8,23.8,9.8,41.25,0,,,0,0,37.4,15.8,268,1001.3,88.3,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T14:00:00,22.9,22.9,9.2,41.87,0,,,0,0,41.1,21,271,1001.5,88.3,14.8,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T15:00:00,22.7,22.7,8.3,39.74,0,,,0,0,51.3,26.1,259,1001.4,77,14.8,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T16:00:00,23.7,23.7,7,34.39,0,,,0,0,61.6,22.1,246,1001.5,50,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T17:00:00,23.3,23.3,3.4,27.35,0,,,0,0,54.4,28.9,262,1002.3,50,14.8,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T18:00:00,21.7,21.7,1.3,25.85,0,,,0,0,62.1,31.6,275,1003.7,14.1,16,,,,,Clear,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T19:00:00,21.2,21.2,1.9,27.82,0,,,0,0,55.1,19.9,270,1004.3,30.7,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T20:00:00,20.6,20.6,2.6,30.42,0,,,0,0,49.6,17.8,266,1004.9,88.9,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T21:00:00,20,20,2.6,31.59,0,,,0,0,36.4,19.3,274,1006,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T22:00:00,19.2,19.2,1.4,30.44,0,,,0,0,40.4,22.8,304,1007.3,95.7,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-02T23:00:00,18.3,18.3,1.4,32.18,0,,,0,0,37.8,16.4,284,1008.1,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T00:00:00,17.7,17.7,1.7,34.22,0,,,0,0,,15.4,282,1008.1,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T01:00:00,17.5,17.5,1.9,35.17,0,,,0,0,27.9,16.9,276,1008.5,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T02:00:00,16.6,16.6,2.9,39.7,0,,,0,0,35,12.5,286,1008.5,93.9,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T03:00:00,16.4,16.4,2.9,40.29,0,,,0,0,,14.8,262,1008.5,93.9,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T04:00:00,16.1,16.1,2.9,41.32,0,,,0,0,37.1,18.1,260,1008.8,83,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T05:00:00,16.1,16.1,2.9,41.09,0,,,0,0,34.2,18.3,276,1009.1,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T06:00:00,15.4,15.4,2.9,42.9,0,,,0,0,32.3,15.8,278,1009.6,53.4,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2017-05-03T07:00:00,15.1,15.1,2.7,43.46,0,,,0,0,38.9,17.3,283,1010.4,28.7,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T08:00:00,15.6,15.6,2.9,42.47,0,,,0,0,35.8,17.1,281,1010.6,12,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T09:00:00,16.2,16.2,3.2,41.76,0,,,0,0,43.2,24,288,1011,13.9,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T10:00:00,15.6,15.6,3.1,43.15,0,,,0,0,38.6,21.3,291,1011.7,53.8,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T11:00:00,15.5,15.5,1.1,37.71,0,,,0,0,37.9,18.1,292,1011.8,95.7,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T12:00:00,17,17,0.2,31.91,0,,,0,0,37.8,21.5,272,1012.1,88.9,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T13:00:00,16.1,16.1,0.8,35.45,0,,,0,0,35.8,20,293,1013.1,95.7,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T14:00:00,17,17,1.8,36.01,0,,,0,0,39.8,22.8,301,1013.4,88.9,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T15:00:00,17.8,17.8,1.7,33.94,0,,,0,0,47.6,33.5,310,1013.6,88.9,16,,,,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T16:00:00,18.5,18.5,1.2,31.32,0,,,0,0,39.9,25.1,312,1014,44.9,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T17:00:00,17.6,17.6,1.1,32.81,0,,,0,0,44.5,23.5,310,1014.6,14.1,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T18:00:00,17.2,17.2,-0.7,29.67,0,,,0,0,43,24.3,314,1015.4,10.5,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T19:00:00,16.1,16.1,-1.2,30.68,0,,,0,0,51.7,18.7,342,1016.3,10.5,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T20:00:00,15,15,-1.2,33.08,0,,,0,0,27.7,20.7,352,1016.9,4.4,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T21:00:00,14.7,14.7,-1.3,33.19,0,,,0,0,,17.5,318,1019.9,4.4,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T22:00:00,14.2,14.2,-1.5,33.9,0,,,0,0,,11.8,336,1021.6,6.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-03T23:00:00,13.2,13.2,-1,37.69,0,,,0,0,,10.7,340,1022.5,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T00:00:00,12.2,12.2,-0.6,41.39,0,,,0,0,,5.8,353,1022.6,15.6,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T01:00:00,11.5,11.5,-0.5,43.38,0,,,0,0,,12.1,354,1022.7,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T02:00:00,11.3,11.3,-0.4,44.24,0,,,0,0,,11.1,8,1022.9,4.4,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T03:00:00,10.2,10.2,-0.3,48.18,0,,,0,0,,7.5,7,1023.3,4.4,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T04:00:00,10,10,0.2,50.57,0,,,0,0,,3.2,4,1023.3,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T05:00:00,9.5,8.7,1,55.38,0,,,0,0,,6.6,31,1023.5,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T06:00:00,9,7.4,1.7,60.06,0,,,0,0,,10.5,38,1023.8,14.1,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T07:00:00,10.3,10.3,2.2,57.13,0,,,0,0,,8.5,60,1024.4,16,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T08:00:00,11.5,11.5,0.8,47.73,0,,,0,0,,13.8,69,1025,16,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T09:00:00,12.7,12.7,0.5,43.11,0,,,0,0,,12,75,1025.6,13.9,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T10:00:00,13.7,13.7,0.9,41.45,0,,,0,0,,11.6,61,1025.4,13.9,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T11:00:00,15.2,15.2,0.4,36.29,0,,,0,0,,9.7,77,1025,17,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T12:00:00,16.5,16.5,-0.7,30.99,0,,,0,0,33.5,13,87,1024.9,71.7,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T13:00:00,16.5,16.5,-2.5,27.27,0,,,0,0,31.2,15.5,166,1024.4,20.8,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T14:00:00,17,17,-2,27.39,0,,,0,0,33.5,11.7,148,1023.8,20.8,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T15:00:00,15.7,15.7,-1.6,30.57,0,,,0,0,33.9,12.5,146,1023.3,20.8,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T16:00:00,15.8,15.8,-0.6,32.79,0,,,0,0,35.3,16,159,1022.9,20.8,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T17:00:00,14.2,14.2,0.7,39.97,0,,,0,0,,11.6,146,1022.8,20.8,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T18:00:00,13.2,13.2,3.3,50.95,0,,,0,0,32,13.5,143,1022.5,20.8,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T19:00:00,12.2,12.2,4.1,58.01,0,,,0,0,,13.4,136,1022.3,21.6,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T20:00:00,12.1,12.1,3.9,57.44,0,,,0,0,,16.1,138,1021.9,31.8,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T21:00:00,12.1,12.1,4.4,59.59,0,,,0,0,,14.1,124,1021.3,23.6,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T22:00:00,12,12,4.3,59.59,0,,,0,0,,11,114,1021.3,21.6,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-04T23:00:00,11.6,11.6,4.6,61.89,0,,,0,0,,18.9,122,1020.1,46.6,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T00:00:00,11.6,11.6,5.6,66.46,0,,,0,0,,11,102,1019.8,36.9,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T01:00:00,11.6,11.6,6.1,69.01,0,,,0,0,,11.7,110,1019.2,38.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T02:00:00,12,12,6.7,70,0,,,0,0,27.7,12.9,96,1018.5,65.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T03:00:00,11.5,11.5,7.5,76.74,0,,,0,0,25.9,5.7,46,1017.2,60.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T04:00:00,11.5,11.5,7.9,78.84,0,,,0,0,,13.9,66,1016.3,99,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T05:00:00,11.2,11.2,8.4,82.8,0,,,0,0,,11.4,86,1015.5,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T06:00:00,11.7,11.7,8.9,83.35,0,,,0,0,31.7,13.8,74,1014.3,94.7,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T07:00:00,11.8,11.8,9.3,84.93,0,,,0,0,,12.1,74,1013.5,97.5,12.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T08:00:00,11.8,11.8,10,88.67,0.37,,,0,0,37.1,16.4,71,1012.7,85,12.4,,,,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T09:00:00,12.5,12.5,10.5,87.9,0.38,,,0,0,33.9,15,80,1011.3,81.8,14.2,,,,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T10:00:00,13,13,11,87.78,0.43,,,0,0,37.1,17.2,88,1009.5,85,10.6,,,,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T11:00:00,12.7,12.7,11.4,91.97,1.13,,,0,0,34.1,22,72,1008.4,88.3,4.1,,,,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2017-05-05T12:00:00,12.3,12.3,11.8,96.43,15.6,,,0,0,37.1,28.2,67,1005.7,85.9,0.6,,,,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T13:00:00,12.4,12.4,11.8,96.33,20.65,,,0,0,35.3,15.5,63,1004.8,91.6,2.1,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T14:00:00,11.5,11.5,11.2,98.44,28.22,,,0,0,51.8,16.6,46,1004.8,62.3,2.6,,,,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T15:00:00,13.2,13.2,12.4,94.99,4.91,,,0,0,31.6,23.5,85,1002,56.1,6.8,,,,,"Rain, Partially cloudy",rain,"KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T16:00:00,14,14,13.7,97.89,0.15,,,0,0,,9.1,52,1002.8,98.4,9.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T17:00:00,14.5,14.5,13.7,95.15,1.58,,,0,0,,9.4,54,1002,100,6.9,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2017-05-05T18:00:00,14.5,14.5,14,97.19,0,,,0,0,,14.5,62,1001.4,100,4.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T19:00:00,15.5,15.5,14.7,95.3,0,,,0,0,,6.7,111,1001.6,92.5,3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2017-05-05T20:00:00,15.5,15.5,14.3,92.64,0,,,0,0,,9.4,142,1001.2,93.4,8.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2017-05-05T21:00:00,15.4,15.4,14.2,92.91,0,,,0,0,,6.7,60,1000.5,93.9,8.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T22:00:00,15.1,15.1,14.2,94.29,0,,,0,0,,9.8,129,1000.1,100,9.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-05T23:00:00,14.7,14.7,14.2,96.71,0.22,,,0,0,,10.8,126,1000.1,99,5.6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-06T00:00:00,14.8,14.8,14,94.73,0.04,,,0,0,29.5,14.9,142,999.4,100,6.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-06T01:00:00,14.2,14.2,13.8,97.41,0,,,0,0,44.6,15.5,153,998.9,74.6,2,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-06T02:00:00,14.3,14.3,13.8,97.41,0.23,,,0,0,,10.9,155,998,100,4.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-06T03:00:00,15.4,15.4,15.1,98.36,1.93,,,0,0,41.2,20.2,165,996.6,100,3.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2017-05-06T04:00:00,15.5,15.5,15.1,97.78,0.33,,,0,0,40.7,15.6,163,996,100,4.6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2017-05-06T05:00:00,15.5,15.5,15.1,97.78,0,,,0,0,46.9,18.1,164,995.4,100,5.6,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
