name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York City,2016-04-02T12:00:00,10.7,10.7,6.7,76.57,0.15,100,rain,0,0,,4.9,294,1000.9,100,16,522.8,1.9,5,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T13:00:00,11,11,5.5,69.02,0,0,,0,0,,4.2,301,999.6,100,16,653.8,2.4,7,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T14:00:00,11.3,11.3,3.6,59.26,0,0,,0,0,29.5,21.1,235,997.8,97.5,16,661.3,2.4,7,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T15:00:00,12.7,12.7,4.1,55.99,0,0,,0,0,29.5,19.9,182,997,50.8,16,426,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T16:00:00,12.2,12.2,4.6,59.6,0,0,,0,0,,10.8,192,994.9,88.9,16,305.8,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T17:00:00,12.7,12.7,3.9,55.06,0,0,,0,0,,15.2,217,993.9,58.7,16,159.6,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T18:00:00,12.8,12.8,3.8,54.43,0,0,,0,0,25.9,14.9,195,994.2,73.9,16,58.5,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T19:00:00,11.3,11.3,5.6,68.14,0,0,,0,0,,10.3,191,993.9,35.9,16,1.9,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T20:00:00,10.3,10.3,5.6,72.85,0,0,,0,0,31.7,16.7,193,993.7,80.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T21:00:00,10.1,10.1,6.9,80.54,0,0,,0,0,33.5,19.6,192,994.1,82.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T22:00:00,10.6,10.6,6.5,75.76,0,0,,0,0,31.7,17,192,994.1,25.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-02T23:00:00,10.5,10.5,6.6,76.92,0,0,,0,0,35.3,18.4,223,993.3,89.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-03T00:00:00,10.2,10.2,6.6,78.15,0,0,,0,0,,16.1,212,991.8,96.1,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-03T01:00:00,9.6,6.5,6.5,80.63,0.13,100,rain,0,0,46.6,24.3,214,989.9,100,13.3,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-04-03T02:00:00,6.5,3.8,3.5,81.34,1.96,100,rain,0,0,55.4,13.9,321,991.2,100,16,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T03:00:00,5.2,1.3,1.9,79.01,0.03,100,rain,0,0,41.8,21,307,991.6,100,16,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T04:00:00,5.7,1.9,-1,62.18,0,0,,0,0,44.2,20.8,274,991.6,98.9,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-04-03T05:00:00,5.1,0.7,-2,60.01,0,0,,0,0,50.3,25.4,275,991.8,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T06:00:00,3,-2.7,-0.9,75.29,0.3,100,rain,0,0,65.3,32.4,305,995.1,100,14.7,3,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T07:00:00,3,-3.2,-5,55.75,0,0,,0,0,68.3,37.6,292,998.9,95.7,16,92.5,0.3,1,,Overcast,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T08:00:00,2,-4.4,-8.5,45.69,0,0,,0,0,75.2,37.4,294,1001.9,58.7,16,235.5,0.8,2,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T09:00:00,1.5,-5.3,-10.8,39.64,0,0,,0,0,70.2,38.5,288,1004.6,50,16,382.4,1.4,4,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T10:00:00,1.7,-4.9,-11.5,37.02,0,0,,0,0,65.5,37,294,1006,46.4,16,545.3,2,5,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T11:00:00,2.2,-4.4,-12.5,32.82,0,0,,0,0,67.2,40.3,289,1007.7,50,16,751.3,2.7,8,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T12:00:00,2.6,-3.4,-13.3,29.83,0,0,,0,0,65.3,34.2,299,1008.8,50,16,868.8,3.1,9,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T13:00:00,3.7,-1.2,-12.8,28.84,0,0,,0,0,62.6,26.2,298,1009.9,50,16,895.5,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T14:00:00,3.7,-1.6,-14.4,25.18,0,0,,0,0,58.7,30.5,300,1010.3,35.9,16,835.8,3,8,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T15:00:00,4.3,-0.5,-14.3,24.32,0,0,,0,0,57,26.5,300,1011,19.2,16,705.5,2.5,7,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T16:00:00,4.6,-0.1,-14.4,23.76,0,0,,0,0,53.2,27,314,1011.6,8,16,526,1.9,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T17:00:00,4.9,0.1,-13.7,24.6,0,0,,0,0,45.5,27.4,308,1012.5,10.5,16,297.1,1.1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T18:00:00,4.8,1.3,-13.5,25.14,0,0,,0,0,41.2,16.4,310,1013.4,8,16,103.3,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T19:00:00,4.7,1.5,-13.3,25.87,0,0,,0,0,32,14.6,322,1014.1,14.1,16,3.2,0,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T20:00:00,4,-0.2,-12.9,27.85,0,0,,0,0,33.5,21,316,1015.1,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T21:00:00,3.6,2.1,-12.6,29.41,0,0,,0,0,,6.2,342,1016.1,42.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T22:00:00,3.5,1.1,-12.5,29.75,0,0,,0,0,,9.5,325,1016.9,88.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-03T23:00:00,3.7,2.2,-12.2,30.47,0,0,,0,0,,6.1,18,1017.3,93.3,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-04T00:00:00,3.4,0.5,-11.8,31.9,0,0,,0,0,,10.9,47,1017.3,98.2,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T01:00:00,6,3.1,-9.6,31.76,0,0,,0,0,,14.3,58,1017.3,93.3,14.8,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-04T02:00:00,2.9,0,-9.4,39.83,0,0,,0,0,,11,62,1017.2,100,15.7,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T03:00:00,2.5,-0.7,-9.7,40.21,0,0,,0,0,,11.9,122,1016.3,100,15.6,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T04:00:00,2.5,-1.1,-8.6,43.51,0,0,,0,0,25.9,14.1,108,1015.5,90.6,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T05:00:00,3.1,-0.6,-7.2,46.94,0,0,,0,0,,15,106,1014.6,97.5,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T06:00:00,3.7,0.5,-5.5,50.82,0,0,,0,0,,13.1,87,1013.7,100,16,3.5,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T07:00:00,3.6,0.8,-3.7,59.07,0.18,100,rain,0,0,,10.7,82,1013.3,100,8.7,47.4,0.2,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T08:00:00,4.3,1.8,-0.5,70.96,0,0,,0,0,,10.3,59,1012.7,100,14.8,143.3,0.5,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T09:00:00,4.2,1.7,0.7,77.53,0.47,100,rain,0,0,,10.4,44,1011.5,100,15.7,348.9,1.3,3,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T10:00:00,4.9,3.5,1.6,79.07,0.91,100,rain,0,0,35.3,6.5,29,1010.6,100,10.3,505.3,1.8,5,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-04T11:00:00,5.8,3.8,2.9,81.2,0.58,100,rain,0,0,,9.5,30,1010.2,94.5,14.5,641.5,2.3,6,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-04T12:00:00,6.1,3.8,3.6,83.72,0.58,100,rain,0,0,,11.4,32,1009.8,100,8.9,674.3,2.4,7,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-04T13:00:00,6.3,4.2,4.2,85.99,0.72,100,rain,0,0,,10.6,23,1009.4,100,9.5,660.5,2.4,7,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-04T14:00:00,6.5,4.1,4.5,87.14,0.87,100,rain,0,0,,12,42,1009,100,8.6,358.1,1.3,4,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-04T15:00:00,6.4,4.4,4.8,89.87,3,100,rain,0,0,,9.5,37,1009.3,100,2.8,166.3,0.6,2,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T16:00:00,6.6,3.9,4.8,88.44,1.4,100,rain,0,0,48.1,13.5,45,1008.9,100,3.8,86.2,0.3,1,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T17:00:00,4.9,1.7,3.3,89.03,1.39,100,rain,0,0,,14.9,52,1009.6,100,4.3,41.5,0.1,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-04-04T18:00:00,3.9,-0.4,2.2,88.68,1.77,100,rain,0,0,29.7,20.4,40,1010.5,100,7.1,25.3,0.1,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T19:00:00,2.6,-2.2,0.1,84.02,0.03,100,rain,0,0,32,21.9,11,1012.3,100,16,1.9,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-04-04T20:00:00,1.3,-3.4,-1.2,83.22,0,0,,0,0,35.3,18.5,21,1014,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-04-04T21:00:00,0.8,-4.5,-2.8,77.25,0,0,,0,0,36.8,21.7,26,1015.3,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T22:00:00,0.7,-4.4,-3.3,74.6,0,0,,0,0,31.8,20,26,1015.9,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-04T23:00:00,0,-5,-4.2,72.95,0,0,,0,0,32.9,18.8,12,1017.2,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T00:00:00,-0.6,-5.3,-4.9,72.83,0,0,,0,0,,16,4,1017.9,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T01:00:00,-1,-7.2,-6,69.26,0,0,,0,0,34.9,24.5,14,1018.5,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T02:00:00,-1.3,-6.6,-7.1,64.76,0,0,,0,0,30.7,17.8,12,1019.1,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T03:00:00,-1.8,-7.6,-7.5,65.11,0,0,,0,0,36.6,20.2,356,1019.1,98.2,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T04:00:00,-2,-8.6,-9.5,56.63,0,0,,0,0,45.2,25.9,26,1019.4,98.2,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T05:00:00,-2.5,-8.7,-11,52.17,0,0,,0,0,41.2,21.5,23,1020.3,98.2,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T06:00:00,-2.6,-7.9,-11.5,50.66,0,0,,0,0,32.4,16.1,352,1022.4,100,16,6.8,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T07:00:00,-3.1,-10.1,-11.6,52.24,0,0,,0,0,,26.6,5,1023.6,97.2,16,119.9,0.4,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-05T08:00:00,-2.8,-9.5,-13.1,44.9,0,0,,0,0,48.9,25.1,12,1024.1,30.1,16,345.9,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-05T09:00:00,-1.9,-8.5,-13.6,40.49,0,0,,0,0,51.2,26.1,16,1025.2,30.1,16,559.5,2,6,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-05T10:00:00,-0.7,-7.1,-13.3,37.96,0,0,,0,0,51.4,27.4,16,1025.9,16.4,16,735.3,2.6,7,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-05T11:00:00,0.7,-4.8,-14.3,31.64,0,0,,0,0,46.2,23.6,22,1026.6,16.4,16,858.8,3.1,9,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,72503014732"
New York City,2016-04-05T12:00:00,1.4,-3.8,-13.5,31.91,0,0,,0,0,37.4,22.9,17,1026.9,4.4,16,920.3,3.3,9,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T13:00:00,2.3,-2.4,-14.5,27.73,0,0,,0,0,36.8,20.7,33,1026.8,4.4,16,917,3.3,9,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T14:00:00,3.7,0.1,-13.4,27.34,0,0,,0,0,38.9,15.1,349,1026.3,0,16,849.8,3.1,8,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T15:00:00,4.1,1,-14.2,24.86,0,0,,0,0,37.9,13.5,344,1025.9,0,16,723.8,2.6,7,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T16:00:00,5.5,2.2,-14,23.05,0,0,,0,0,33.1,16.3,1,1025.5,0,16,549.5,2,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T17:00:00,5.3,1.9,-15,21.46,0,0,,0,0,30.6,17.1,316,1025.2,0,16,344.5,1.2,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T18:00:00,5.3,2.7,-16.2,19.4,0,0,,0,0,35.3,11.7,342,1025.4,0,16,133.6,0.5,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T19:00:00,4.6,0.6,-17,19.22,0,0,,0,0,,19.7,349,1026,0,16,5.1,0,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T20:00:00,4.2,0.8,-16.7,20.28,0,0,,0,0,27.7,14.8,344,1026.5,4.4,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T21:00:00,3.7,0.4,-17.1,20.24,0,0,,0,0,,13,322,1027.7,4.4,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T22:00:00,3.1,1.2,-16.5,22.14,0,0,,0,0,,7.1,342,1028.4,4.4,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-05T23:00:00,2.5,-1.6,-15.1,26.02,0,0,,0,0,25.9,16.5,314,1028.5,4.4,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-06T00:00:00,1.2,-1.9,-14.1,31.02,0,0,,0,0,,10.1,337,1028.8,4.4,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-04-06T01:00:00,0.9,-0.9,-13.7,32.75,0,0,,0,0,,5.7,352,1028.7,4.4,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
