name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York City,2015-03-02T00:00:00,-2.1,-2.1,-4.9,81.31,0,,,0.34,18.44,,1.5,340,1020.7,100,8.9,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T01:00:00,-2.1,-2.1,-4.8,82.28,0,,,0.34,18.78,,2.1,327,1019.9,100,10.8,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T02:00:00,-1.7,-3.9,-4.6,80.45,0,,,0.34,19.13,,5.7,295,1019,100,10.4,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T03:00:00,-1.3,-4.7,-4.2,80.95,0,,,0.34,19.47,,9.4,230,1017.9,100,11.4,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T04:00:00,-1.2,-5.1,-4.2,80.29,0,,,0.34,19.81,,11.4,261,1017.3,100,13.4,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T05:00:00,-1.1,-3.2,-4,80.83,0,,,0.34,20.16,,5.9,316,1016.6,100,13.7,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T06:00:00,-0.7,-0.7,-4,78.58,0,,,0.34,20.5,,4.8,316,1016.5,100,12.7,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T07:00:00,-0.3,-3.4,-3.5,79.02,0,,,0.34,20.84,,9.4,281,1017,100,10.8,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T08:00:00,0.6,-3.6,-3.3,75.44,0,,,0.34,21.19,31.7,14.5,324,1018.5,100,9.4,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T09:00:00,1.1,-3.9,-3.6,70.84,0,,,0.01,21.2,38.9,21.3,310,1019.5,100,11.4,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T10:00:00,1.6,-3.7,-5.6,58.85,0,,,0.01,21.2,41.3,23.5,300,1020.1,50.8,14.8,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T11:00:00,1.2,-4.6,-7.3,53.05,0,,,0.01,21.21,50.7,28,315,1021.2,95.7,15.6,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T12:00:00,2.1,-3.3,-10,40.43,0,,,0.01,21.22,51,26.4,292,1021,14.1,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T13:00:00,2.3,-2.9,-10.3,38.93,0,,,0.01,21.23,47.2,24.5,317,1020.7,14.1,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T14:00:00,3.2,-0.5,-10.6,35.49,0,,,0.01,21.24,36.7,15.6,312,1020.3,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T15:00:00,3.4,-1.4,-10.9,34.48,0,,,0.01,21.25,40.1,22.9,311,1020.7,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T16:00:00,3.4,-1.1,-10.9,34.48,0,,,0.01,21.26,42,20.4,305,1021.3,4.4,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T17:00:00,3.2,-1.2,-11.3,33.87,0,,,0.01,21.27,38.4,19.3,308,1021.6,4.4,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T18:00:00,2.1,-2.4,-11.5,35.88,0,,,0.01,21.27,49.5,19.2,298,1022.7,4.4,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T19:00:00,1.6,-3.4,-11.8,36.07,0,,,0.01,21.28,35.6,21.7,315,1024.3,4.4,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T20:00:00,0.5,-4.4,-12.4,37.41,0,,,0.01,21.29,35,19.1,310,1025.2,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T21:00:00,-0.1,-5,-12.7,38.02,0,,,0.01,21.3,35.5,17.4,316,1025.8,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T22:00:00,-1.2,-7.6,-12.8,40.67,0,,,0.01,21.31,42.7,26.8,313,1027,4.4,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-02T23:00:00,-1.7,-7,-12.4,44.16,0,,,0.01,21.32,33.3,17.8,324,1027.8,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T00:00:00,-2.6,-7.4,-12.3,47.38,0,,,0.01,21.33,47.9,13.9,316,1028.5,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T01:00:00,-3,-6.5,-12.4,48.05,0,,,0.01,21.34,,8.9,314,1028.7,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T02:00:00,-3.3,-5.9,-12.7,47.96,0,,,0.01,21.34,,6.2,334,1029,4.4,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T03:00:00,-3.9,-3.9,-12.7,50.31,0,,,0.01,21.35,,4.2,321,1028.8,4.4,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T04:00:00,-4,-8.1,-12.7,50.7,0,,,0.01,21.36,,10.2,304,1029,4.4,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T05:00:00,-4.4,-8.3,-13.3,50.06,0,,,0.01,21.37,,9.2,304,1029.8,14.1,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T06:00:00,-5,-5,-13.2,52.56,0,,,0.01,21.38,,3,342,1029.7,14.1,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T07:00:00,-4.3,-8.1,-13,51.07,0,,,0.01,21.39,,8.8,316,1030.5,34.2,16,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T08:00:00,-3.8,-3.8,-13.1,48.49,0,,,0.01,21.4,,2.1,335,1030.6,34.2,16,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T09:00:00,-3,-3,-12.2,48.9,0,,,0,21.38,,0.9,7,1031.2,36.7,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T10:00:00,-1.6,-5.2,-11.9,45.39,0,,,0,21.37,,9.8,119,1029.9,38.4,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T11:00:00,-1.3,-5.1,-12.8,41.49,0,,,0,21.36,,10.9,149,1029.6,38.4,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T12:00:00,-1.3,-5.1,-12.2,43.19,0,,,0,21.35,,11,170,1029,55.1,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T13:00:00,-1.2,-4.5,-10.5,49.08,0,,,0,21.34,,9.1,156,1028,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T14:00:00,-0.8,-5.2,-9.8,50.31,0,,,0,21.33,27.7,14.4,166,1026.3,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T15:00:00,-0.7,-5.9,-8.1,57.13,0,,,0,21.31,30.6,18.9,158,1024.8,100,15.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T16:00:00,-1.3,-6,-4.8,77.58,0.31,,,0,21.3,31.7,14.8,176,1023.7,100,1.4,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T17:00:00,-1.8,-6.8,-4.1,84.17,1.31,,,0,21.29,28.1,16.1,180,1021.7,62.2,0.1,,,,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-03-03T18:00:00,-1.1,-5,-4,80.66,1.69,,,0,21.28,,11.3,188,1020.6,100,3.4,,,,,"Snow, Overcast",snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-03-03T19:00:00,-0.3,-4.5,-2.5,85.33,1.9,,,0,21.27,,13.2,179,1018.9,89.8,2.9,,,,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-03-03T20:00:00,0.4,-3.8,-1.5,86.57,2.55,,,0,21.25,,14.6,178,1017.2,100,4.6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T21:00:00,1.1,-3.2,-1.1,85.62,3.13,,,0,21.24,,15.5,166,1015,100,5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T22:00:00,1.4,-2.3,-0.5,86.79,2.43,,,0,21.23,,13.3,190,1013.9,100,7.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-03T23:00:00,2,-1.5,0,86.31,1.85,,,0,21.22,37.4,12.8,206,1012.3,100,9.2,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T00:00:00,2,-2.7,-0.4,83.87,0.2,,,0,21.21,35.1,20.1,212,1009.6,100,15.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T01:00:00,2.1,-1.7,-0.3,83.98,0,,,0,21.19,34.3,14.6,234,1009.1,100,14.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T02:00:00,2.1,-0.4,-0.3,83.98,0,,,0,21.18,,8.5,234,1008.8,100,13.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T03:00:00,2.2,-1.3,-0.4,83.31,0,,,0,21.17,32.6,12.9,220,1007.4,100,12,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-03-04T04:00:00,2.1,-1.2,-0.3,83.98,0,,,0,21.16,,12,248,1007,100,11.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T05:00:00,2.4,0.1,-0.3,82.65,0,,,0,21.15,,7.7,279,1008.6,100,10.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T06:00:00,2.3,-0.7,0,84.89,0,,,0,21.14,,10.5,232,1009,100,8.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T07:00:00,2.1,-1.2,0.6,89.95,0.25,,,0,21.12,,11.9,208,1009.3,100,6.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T08:00:00,2.4,0.6,0.8,89.76,0.3,,,0,21.11,,6.1,283,1009.9,100,5.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T09:00:00,3.2,0.2,1.1,86.62,0.14,,,3.73,24.84,,11.4,228,1011,100,5.7,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T10:00:00,4.9,1.9,2,81.54,0.26,,,0,24.77,,13.8,246,1011.1,100,7.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T11:00:00,5.3,2.9,1.8,78.35,0,,,0,24.7,,10.6,235,1011.8,100,8.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T12:00:00,6,3.9,1.9,74.87,0,,,0,24.63,,9.8,228,1011,100,8.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T13:00:00,6.5,5.8,2.9,77.25,0,,,0,24.56,,5.1,289,1010.5,99.1,7.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T14:00:00,7.2,5,2.4,71.42,0,,,0,24.49,,11.6,258,1010.4,92.2,10.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T15:00:00,7,4.8,2.6,73.61,0.05,,,0,24.41,,11.1,249,1009.9,90.6,10.2,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T16:00:00,6.7,4,3,77.75,0,,,0,24.34,,13.5,238,1011.7,100,9.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T17:00:00,6.1,3.5,3,80.81,0,,,0,24.27,,12.4,222,1011.1,99.2,10.5,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T18:00:00,6.2,4,3.3,81.79,0,,,0,24.2,,10.6,202,1011.5,100,10.6,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T19:00:00,6.1,3.3,3.5,83.71,0,,,0,24.13,,13.9,236,1012,100,8.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T20:00:00,6,3.7,3.5,84.44,0,,,0,24.06,,10.7,208,1011.5,100,8.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T21:00:00,5.6,2.9,3.9,88.78,0.55,,,0,23.98,,12.1,224,1012.4,100,4.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T22:00:00,5.5,3,3.5,86.87,1.66,,,0,23.91,,11,232,1012.6,100,5.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-04T23:00:00,5.3,2.3,3.3,87.32,1.37,,,0,23.84,27.7,13.7,262,1012.9,100,6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T00:00:00,4.6,1.7,3,89.44,1.78,,,0,23.77,,12.4,287,1012.5,100,6.3,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T01:00:00,4,1.7,2.3,88.49,1.64,,,0,23.7,,9.5,291,1012.2,100,7.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T02:00:00,3.5,1.2,1.9,88.95,1.03,,,0,23.63,,8.8,286,1012.3,100,8.4,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T03:00:00,2.6,-1.2,0.8,87.74,0.82,,,0,23.55,25.9,15.6,314,1013.2,100,10,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T04:00:00,1,-2.3,-0.5,89.62,1.22,,,0,23.48,,10.5,350,1013.5,100,4.3,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T05:00:00,0.4,-3.3,-1.3,88.29,0.58,,,0,23.41,,12.2,330,1015.2,100,3.2,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T06:00:00,0.2,-2.4,-1.1,90.88,0.5,,,0,23.34,,7.8,340,1015.6,100,2,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T07:00:00,-0.3,-2.9,-1.7,89.9,0.31,,,0,23.27,,7.5,311,1016.6,100,1.4,,,,,"Snow, Overcast",snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-03-05T08:00:00,-0.4,-3,-1.1,95.2,0.75,,,0,23.2,,7.5,340,1017.8,100,0.4,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-03-05T09:00:00,-1.8,-7.5,-3.1,90.75,2.02,,,0.56,23.75,29.2,20.1,18,1019.5,100,0.4,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T10:00:00,-3,-8.8,-4.6,88.78,1.44,,,0.56,24.31,29,18.6,34,1020.4,90.6,0.2,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T11:00:00,-3.2,-7.3,-4.4,91.37,1.96,,,0.56,24.86,,10.5,358,1019.9,90.6,0,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T12:00:00,-4.4,-10.6,-5.8,90.11,1.24,,,0.56,25.42,29.5,18.7,305,1021.3,100,0.2,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T13:00:00,-6.1,-12.6,-7.7,88.85,1.72,,,0.56,25.98,32,18.1,313,1021.8,65.2,0.2,,,,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T14:00:00,-6.1,-11.9,-7.9,87.11,0.89,,,0.56,26.53,,15,307,1020.4,62.2,0.9,,,,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-03-05T15:00:00,-5.4,-9.6,-8.7,77.49,0,,,0.56,27.09,,9.5,296,1021.6,100,3.4,,,,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-03-05T16:00:00,-6.2,-11.1,-8.5,83.26,0.47,,,0.56,27.64,35.3,11.6,287,1022.2,62.2,1,,,,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-03-05T17:00:00,-6.3,-12.7,-8.4,85.05,0.83,,,0.56,28.2,,17,306,1022.6,90.6,1,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T18:00:00,-6.4,-11.8,-8.6,84.01,0.2,,,0.56,28.76,,13.3,323,1024,89.8,2.7,,,,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-03-05T19:00:00,-5.8,-10,-9.9,72.85,0,,,0.56,29.31,,9.2,328,1024.2,100,8.7,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T20:00:00,-5.7,-10.1,-11,65.85,0,,,0.56,29.87,,10,316,1024.8,100,10.1,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T21:00:00,-5.6,-10.8,-13.6,53.11,0,,,0.56,30.43,33.5,13.1,320,1025.9,100,11.5,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T22:00:00,-5.8,-11.7,-14.1,52.15,0,,,0.56,30.98,35.3,15.4,336,1027,55.1,12.3,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-05T23:00:00,-6.3,-12.9,-15.2,49.42,0,,,0.56,31.54,36.5,18.1,315,1027.5,55.1,12.9,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-06T00:00:00,-6.8,-13.7,-15.5,50.34,0,,,0.56,32.09,48,19,320,1028.7,36.7,12.9,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-06T01:00:00,-8,-14.2,-15.8,53.25,0,,,0.56,32.65,30.8,14.9,326,1029.2,9.5,14.8,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-06T02:00:00,-8.9,-17.6,-16.3,54.92,0,,,0.56,33.21,35.3,26.7,346,1029.7,0,14.8,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-03-06T03:00:00,-9.7,-16.3,-16.5,57.67,0,,,0.56,33.76,34.9,14.8,1,1030.3,6.1,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
