name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York City,2016-05-02T04:00:00,7.5,5.8,6.3,92.5,0,,,0,0,,8.8,14,1016.7,100,5.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T05:00:00,7.7,6.4,6.2,90.43,0,,,0,0,,7.6,24,1016.2,100,3.6,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T06:00:00,7.7,6,6.2,89.64,0,,,0,0,,9.5,360,1016.2,100,4.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T07:00:00,8.1,7.1,6.4,88.67,0,,,0,0,,6.7,42,1016.1,100,6,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T08:00:00,8.6,7,6.9,88.93,0,,,0,0,,9.8,68,1015.7,100,4.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T09:00:00,9.1,9.1,7.3,88.48,0,,,0,0,,2.3,19,1016,100,4.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-02T10:00:00,9.7,9.4,7.5,85.65,0,,,0,0,,5.4,262,1016.3,100,5.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T11:00:00,11.1,11.1,8.4,83.34,0,,,0,0,,10.1,150,1014.2,100,6.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T12:00:00,11.4,11.4,8.4,81.85,0,,,0,0,,3,345,1014.5,100,11.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T13:00:00,12.2,12.2,8.8,80.02,0,,,0,0,,2.1,61,1014,100,12.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T14:00:00,13.1,13.1,8.8,75.06,0,,,0,0,,2.6,284,1013.5,100,12.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T15:00:00,13.6,13.6,8.8,72.89,0,,,0,0,,5.8,257,1013.1,100,14.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T16:00:00,14.4,14.4,9.5,72.01,0,,,0,0,,4.5,294,1012.3,100,11.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T17:00:00,14.7,14.7,9.6,71.28,0,,,0,0,,4,307,1012.2,100,10.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T18:00:00,15.4,15.4,10.1,70.7,0,,,0,0,,8.3,258,1012.5,75,12.3,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T19:00:00,15.4,15.4,10.7,73.91,0,,,0,0,,5.7,251,1012.4,65,11.9,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T20:00:00,14.6,14.6,10.6,76.98,0,,,0,0,,2.7,288,1013.4,34.2,12.3,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T21:00:00,13.6,13.6,10.6,82.12,0,,,0,0,,2.1,303,1013,34.2,12.9,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T22:00:00,13.9,13.9,10.6,80.49,0,,,0,0,,2.1,329,1013.5,35.9,12.9,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-02T23:00:00,13.6,13.6,10.6,82.1,0,,,0,0,,4.8,5,1013.6,37.7,12.9,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T00:00:00,13.6,13.6,11,84.24,0.08,,,0,0,,3.6,269,1013.9,93.1,11.3,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T01:00:00,12.7,12.7,11.5,92.43,1.25,,,0,0,,2.1,30,1013.2,100,5.3,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T02:00:00,11.9,11.9,11.1,95.14,0.9,,,0,0,,0,0,1012.6,100,6.6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-03T03:00:00,11.7,11.7,10.8,93.81,1.5,,,0,0,,8.9,121,1011.7,100,4.3,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-03T04:00:00,11.8,11.8,10.8,93.58,1.51,,,0,0,,8.3,64,1011.3,100,5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-03T05:00:00,11.9,11.9,10.9,93.59,3.37,,,0,0,,9.1,56,1010.9,100,4,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T06:00:00,11.5,11.5,10.5,93.88,3.41,,,0,0,,9.2,110,1011.7,100,4.6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T07:00:00,11.4,11.4,10.3,92.47,2.52,,,0,0,,10.2,66,1011.4,100,7.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T08:00:00,11.6,11.6,10.3,91.78,0.33,,,0,0,,11.7,56,1011.5,100,10,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T09:00:00,11.5,11.5,10.1,91.3,0.23,,,0,0,40.7,15,43,1011.6,100,9.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-03T10:00:00,11.6,11.6,9.9,89.39,0.48,,,0,0,,17.3,67,1010.7,100,6.3,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T11:00:00,11.1,11.1,9.9,91.91,0.6,,,0,0,,18,61,1011.1,100,2.6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T12:00:00,11.4,11.4,10.5,94.23,0.25,,,0,0,,15.8,73,1010.7,100,6.2,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T13:00:00,11.4,11.4,10.1,91.64,0,,,0,0,27.7,18.1,59,1010.2,100,12.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T14:00:00,11.2,11.2,9.8,90.6,0,,,0,0,27.7,15.4,66,1010.1,100,12.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T15:00:00,11.5,11.5,10.1,90.82,0,,,0,0,25.9,17.7,56,1009.7,100,5.5,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-03T16:00:00,12,12,10,87.51,0,,,0,0,,12.8,45,1009.7,100,13.4,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T17:00:00,12.3,12.3,9.6,83.56,0,,,0,0,,13.2,63,1009.4,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T18:00:00,12.1,12.1,9.4,83.54,0,,,0,0,,12.1,68,1009.7,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T19:00:00,11.7,11.7,9.7,87.49,0,,,0,0,,11.7,101,1010.1,100,10.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-03T20:00:00,11.1,11.1,9.8,91.59,0,,,0,0,,8.5,61,1010.3,100,6.7,,,,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2016-05-03T21:00:00,11.2,11.2,9.8,91.44,0,,,0,0,,7.8,96,1010.5,100,10.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-03T22:00:00,11.3,11.3,9.8,90.85,0,,,0,0,,7.1,78,1010.6,100,8.6,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-03T23:00:00,11.1,11.1,9.9,92.39,0,,,0,0,,6.2,107,1010.4,100,8.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T00:00:00,11,11,9.8,91.84,0,,,0,0,,8.7,101,1009.9,100,6.4,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T01:00:00,10.6,10.6,9.4,92.21,0,,,0,0,,3.9,68,1009.8,100,7.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T02:00:00,10.5,10.5,9.3,92.21,0,,,0,0,,8.3,118,1009.2,100,6.6,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T03:00:00,10.1,10.1,8.9,92.02,0,,,0,0,,9.1,97,1009.3,100,9.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T04:00:00,10.1,10.1,8.7,90.78,0,,,0,0,,3.5,40,1009.1,100,12.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T05:00:00,10.1,10.1,7.3,82.47,0,,,0,0,,8.1,81,1009.1,100,15.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-04T06:00:00,10.2,10.2,7.4,82.64,0.04,,,0,0,,13.9,58,1009,100,15.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T07:00:00,9.7,7.6,7.6,87.03,0.18,,,0,0,,14.5,76,1009.4,100,6.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T08:00:00,10.2,10.2,7.7,84.06,0,,,0,0,,11.7,72,1009.5,100,15.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T09:00:00,10.8,10.8,7.3,78.67,0,,,0,0,,13.7,50,1008.9,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T10:00:00,11,11,6.8,75.29,0,,,0,0,29.5,21.1,59,1008.8,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T11:00:00,11,11,6.9,75.87,0,,,0,0,,20.7,62,1009,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T12:00:00,10.7,10.7,7.7,81.67,0,,,0,0,29.5,19.8,66,1008.4,100,14.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T13:00:00,10.5,10.5,7.5,81.72,0,,,0,0,38.9,22.3,63,1007.9,100,15.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T14:00:00,10.3,10.3,7.4,81.93,0,,,0,0,,17.4,58,1007.6,100,12.4,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T15:00:00,9.6,6.8,7.4,86.01,0,,,0,0,,21,54,1006.9,100,9.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T16:00:00,10.5,10.5,6.9,78.24,0.07,,,0,0,33.5,20.2,65,1006.8,100,14.9,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T17:00:00,10.3,10.3,7.7,83.93,0.07,,,0,0,,13.2,66,1006.2,100,14.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-04T18:00:00,10.2,10.2,8.2,87.07,0,,,0,0,,19.6,65,1006.3,100,14.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T19:00:00,10.1,10.1,8.7,90.49,0.02,,,0,0,,9.9,27,1006.8,100,7.6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T20:00:00,10.3,10.3,8.3,87.97,0.02,,,0,0,,17,55,1006.9,100,13,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T21:00:00,10.4,10.4,7.5,82.2,0,,,0,0,29.5,19.7,54,1007.4,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T22:00:00,10.3,10.3,6.6,77.95,0,,,0,0,32,18.7,45,1007.6,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-04T23:00:00,9.6,7.4,5.7,76.53,0,,,0,0,28.8,15.4,46,1007.1,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T00:00:00,9.6,7.1,5.7,76.53,0,,,0,0,33,17.5,44,1007,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T01:00:00,9.5,7.1,5.8,77.84,0,,,0,0,,17.1,55,1007,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T02:00:00,9,6.7,5.7,79.45,0,,,0,0,29.2,15.5,57,1006.5,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T03:00:00,9,7.1,6.1,81.7,0,,,0,0,,12.4,24,1006.6,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T04:00:00,8.4,6.6,6.1,85.5,0,,,0,0,,10.7,20,1005.8,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-05T05:00:00,8.5,6.3,6.6,87.8,0,,,0,0,,12.8,25,1006.1,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T06:00:00,8.4,6,5.8,84.04,0,,,0,0,27.7,14.7,38,1005.5,100,14.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T07:00:00,8.3,6,6.6,88.47,0,,,0,0,,13.9,32,1005.5,100,7.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T08:00:00,8.9,6.1,5.6,79.93,0,,,0,0,,18.9,49,1005.9,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-05T09:00:00,9.1,7,6.1,81.66,0,,,0,0,,14.1,28,1005.8,100,12.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T10:00:00,10.1,10.1,6.1,75.77,0,,,0,0,,14.1,38,1006.1,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T11:00:00,10.6,10.6,5.6,70.78,0,,,0,0,,15.6,46,1005.9,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T12:00:00,11.3,11.3,5.6,67.9,0,,,0,0,,18.8,56,1005.7,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T13:00:00,12.2,12.2,6.2,66.58,0,,,0,0,,17,66,1005,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T14:00:00,12.7,12.7,6.2,64.71,0,,,0,0,,17.4,74,1004.6,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T15:00:00,13.8,13.8,6.3,60.41,0,,,0,0,33,19.6,52,1003.8,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T16:00:00,13.6,13.6,6.3,61.31,0,,,0,0,27.7,18.1,46,1003.4,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T17:00:00,13.6,13.6,6.3,61.31,0,,,0,0,27.7,20.4,56,1003.5,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T18:00:00,13.4,13.4,6.3,62.08,0,,,0,0,33.5,16.8,36,1003.4,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T19:00:00,13.4,13.4,6.4,62.89,0,,,0,0,29.5,21,51,1003.4,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T20:00:00,13.2,13.2,6.8,65.56,0,,,0,0,34.9,18.1,42,1004,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T21:00:00,12.5,12.5,6.9,68.65,0,,,0,0,,15.6,66,1004.5,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T22:00:00,12.3,12.3,6.9,69.66,0,,,0,0,,17,52,1004.9,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-05T23:00:00,12.1,12.1,6.9,70.62,0,,,0,0,,17.5,67,1005,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-06T00:00:00,11.7,11.7,6.9,72.45,0,,,0,0,,18.5,51,1005.1,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-06T01:00:00,11.1,11.1,6.8,74.63,0,,,0,0,29.4,17.5,24,1004.2,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-06T02:00:00,11.1,11.1,6.4,72.51,0,,,0,0,33.5,20.7,49,1004.5,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-06T03:00:00,10.3,10.3,6.8,79.34,0.37,,,0,0,,11.9,69,1005.2,100,12.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-06T04:00:00,9.5,7.4,7.7,88.74,0.92,,,0,0,,13.7,40,1004.5,99.2,11.6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-06T05:00:00,9.3,7.3,7.7,89.67,1.49,,,0,0,,13.2,52,1004.5,100,16,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-06T06:00:00,9.2,8.7,7.8,90.79,1.07,,,0,0,,5.4,15,1005.2,100,9.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-06T07:00:00,9.2,6.9,7.9,91.49,1.88,,,0,0,,15.2,55,1005.3,100,9.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2016-05-06T08:00:00,9.2,6.1,7.8,90.6,0.83,,,0,0,31.7,23.4,56,1005.3,100,11.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2016-05-06T09:00:00,9.3,6.3,7.8,90.34,2.49,,,0,0,38,22.4,55,1005.6,100,9.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
