name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York City,2015-05-02T00:00:00,9.2,9.2,3.8,69.1,0,0,,0,0,,0,0,1015.3,89.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T01:00:00,9.2,8.8,3.9,69.65,0,0,,0,0,,5,345,1015,21,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T02:00:00,9.1,9.1,4.2,71.71,0,0,,0,0,,0,0,1015,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T03:00:00,9.7,9.7,4.8,71.94,0,0,,0,0,,2.6,6,1014.8,97.5,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T04:00:00,9.7,9.7,4.5,69.98,0,0,,0,0,,0.9,338,1014.9,97.5,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T05:00:00,9.2,9.2,4.2,71.32,0,0,,0,0,,2.9,10,1014.9,87,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T06:00:00,9.2,9.2,4.5,72.61,0,0,,0,0,,0.9,340,1015.1,51.1,16,36.3,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T07:00:00,9.3,9.3,5.2,75.04,0,0,,0,0,,2.1,6,1015.6,19.2,16,168.9,0.6,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T08:00:00,11.1,11.1,4.5,63.49,0,0,,0,0,,0,0,1015.6,15.6,14.8,391.5,1.4,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T09:00:00,12.5,12.5,4.8,59.73,0,0,,0,0,,0,0,1015.7,15.6,16,579.3,2.1,6,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T10:00:00,14.4,14.4,5,52.93,0,0,,0,0,,0,0,1015.4,10.5,16,757.5,2.7,8,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T11:00:00,16.3,16.3,5,47.03,0,0,,0,0,,1.8,39,1015.5,10.5,16,877,3.2,9,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T12:00:00,18.2,18.2,4.7,41.03,0,0,,0,0,,3.3,45,1015.2,10.5,16,912.5,3.3,9,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T13:00:00,20.2,20.2,4.8,36.43,0,0,,0,0,,8.3,83,1014.7,19.2,16,843.3,3,8,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T14:00:00,21,21,4.6,34.04,0,0,,0,0,,4.3,46,1014.1,19.2,16,737.5,2.7,7,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T15:00:00,17.7,17.7,6.2,47.06,0,0,,0,0,35.9,19.3,155,1014.1,19.2,16,659.5,2.4,7,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T16:00:00,15.7,15.7,5.8,51.76,0,0,,0,0,29.5,17.7,175,1014,19.2,16,526,1.9,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T17:00:00,14.7,14.7,5.6,54.74,0,0,,0,0,30.4,18,170,1014.3,14.1,16,280.6,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T18:00:00,13.7,13.7,4.6,54.15,0,0,,0,0,,13.6,163,1014.6,14.1,16,180.1,0.6,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T19:00:00,12.1,12.1,3.9,57.4,0,0,,0,0,29.5,15.9,170,1015,14.1,16,31.9,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T20:00:00,11,11,3.4,59.43,0,0,,0,0,25.9,12.5,157,1015.6,19.2,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T21:00:00,10.8,10.8,3.1,59.01,0,0,,0,0,,10.5,158,1016.3,35.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T22:00:00,11,11,2.8,56.68,0,0,,0,0,,11.7,182,1016.8,50.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-02T23:00:00,11,11,2.7,56.36,0,0,,0,0,,4.4,93,1017.2,80.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T00:00:00,11,11,2.3,54.7,0,0,,0,0,,4.3,344,1017.3,88.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T01:00:00,11,11,2,53.97,0,0,,0,0,,6.7,220,1017.5,82.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T02:00:00,11.1,11.1,1.7,52.59,0,0,,0,0,,3.3,351,1017.1,19.2,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T03:00:00,10.9,10.9,1.9,53.9,0,0,,0,0,,6.3,243,1017.1,14.1,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T04:00:00,11,11,1.7,52.96,0,0,,0,0,,6.8,263,1017.3,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T05:00:00,10.4,10.4,1.7,54.52,0,0,,0,0,,2.1,310,1017.4,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T06:00:00,10.4,10.4,2.1,56.5,0,0,,0,0,,6.4,243,1017.5,10.5,16,36.3,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T07:00:00,11,11,2.6,56.11,0,0,,0,0,,6.3,227,1018.3,19.2,16,167.9,0.6,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T08:00:00,12.1,12.1,3.9,57.24,0,0,,0,0,,3,288,1018.7,19.2,16,350.3,1.3,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T09:00:00,14.5,14.5,4.1,49.84,0,0,,0,0,,0.9,0,1018.8,19.2,16,562.3,2,6,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T10:00:00,16.9,16.9,4.6,44.13,0,0,,0,0,,0,0,1018.6,25.4,16,758.5,2.7,8,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T11:00:00,20,20,4.7,36.68,0,0,,0,0,,2.1,352,1018.9,25.4,16,894.3,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T12:00:00,22.7,22.7,3.6,28.79,0,0,,0,0,,5.8,293,1018.8,25.4,16,949,3.4,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T13:00:00,24.6,24.6,2.2,23.16,0,0,,0,0,,1.2,0,1018.4,25.4,16,943.3,3.4,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T14:00:00,24.5,24.5,2.9,24.54,0,0,,0,0,,7.3,88,1018.2,25.4,16,870.8,3.1,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T15:00:00,25.1,25.1,3.5,24.56,0,0,,0,0,,13.3,162,1018,19.2,16,751.5,2.7,8,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T16:00:00,24.5,24.5,3,24.68,0,0,,0,0,,21.6,158,1017.7,19.2,16,587.5,2.1,6,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T17:00:00,23.3,23.3,4.9,30.36,0,0,,0,0,33.1,19.2,164,1017.6,19.2,16,371,1.3,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T18:00:00,21.4,21.4,4.5,33.07,0,0,,0,0,,11.7,162,1018.1,14.1,16,183.3,0.7,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T19:00:00,20.6,20.6,3.8,32.99,0,0,,0,0,,11.4,154,1018.3,27.9,16,37.4,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T20:00:00,19.5,19.5,3.8,35.42,0,0,,0,0,,8.3,185,1018.7,27.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T21:00:00,19,19,4.1,37.37,0,0,,0,0,,9.2,182,1019.3,24.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T22:00:00,18.4,18.4,4.4,39.36,0,0,,0,0,,7,165,1020.1,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-03T23:00:00,17.4,17.4,5.6,45.82,0,0,,0,0,,3.7,88,1020.4,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T00:00:00,16.2,16.2,6.7,53.47,0,0,,0,0,,1.2,61,1020.8,4.4,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T01:00:00,15.5,15.5,7.7,59.67,0,0,,0,0,,2.6,90,1021.2,0,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T02:00:00,15.6,15.6,6.5,54.68,0,0,,0,0,,2.4,80,1021.4,0,12.9,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T03:00:00,14,14,7.9,66.63,0,0,,0,0,,7.1,92,1021.2,0,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T04:00:00,13.9,13.9,7.9,66.93,0,0,,0,0,,5.9,92,1021.4,0,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T05:00:00,13.7,13.7,8.2,69.21,0,0,,0,0,,5.9,75,1021.5,0,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T06:00:00,13.7,13.7,8,68.53,0,0,,0,0,,5.9,94,1022,14.1,16,48.7,0.2,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T07:00:00,13.9,13.9,8.2,68.45,0,0,,0,0,,1.2,20,1022.7,14.1,16,210.8,0.8,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T08:00:00,15.9,15.9,8.6,61.97,0,0,,0,0,,1.7,17,1022.9,10.5,14.3,415.4,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T09:00:00,18.6,18.6,8.8,52.79,0,0,,0,0,,2.6,15,1022.9,10.5,13.7,604.3,2.2,6,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T10:00:00,21.4,21.4,9.3,45.73,0,0,,0,0,,3.3,347,1022.9,4.4,12.5,762.3,2.7,8,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T11:00:00,25.2,25.2,7.3,31.83,0,0,,0,0,,8.1,125,1022.9,30.7,14.2,876.3,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T12:00:00,27.4,26.6,7,27.53,0,0,,0,0,31.7,16.5,232,1022.6,14.1,16,931,3.4,9,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T13:00:00,28.5,27.3,6.1,24.19,0,0,,0,0,35.3,17.8,228,1021.7,14.1,14.8,925,3.3,9,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T14:00:00,27.8,26.8,7.3,27.44,0,0,,0,0,31.7,17,167,1021.6,37,16,863,3.1,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T15:00:00,27.3,26.5,6.2,26.08,0,0,,0,0,35,22.4,186,1021,19.2,16,745.8,2.7,7,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T16:00:00,27.9,26.7,5,23.26,0,0,,0,0,44,19.2,184,1020.3,19.2,16,573.8,2.1,6,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T17:00:00,28.1,26.8,4.6,22.34,0,0,,0,0,47.1,19,181,1019.9,30.7,16,388.9,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T18:00:00,27.7,26.7,4.9,23.34,0,0,,0,0,33.7,18.8,211,1019.7,10.5,16,203.4,0.7,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T19:00:00,27.1,26.3,5.1,24.56,0,0,,0,0,37.1,13.9,188,1019.6,10.5,16,42.4,0.2,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T20:00:00,26,26,5.4,26.76,0,0,,0,0,40.7,14.7,192,1019.9,4.4,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T21:00:00,23.7,23.7,6.5,33.11,0,0,,0,0,,11.5,185,1020.6,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T22:00:00,23.3,23.3,6.1,32.9,0,0,,0,0,,12.5,186,1020.9,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-04T23:00:00,22.7,22.7,5.2,31.96,0,0,,0,0,38.9,14.8,206,1021,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T00:00:00,22.4,22.4,5.6,33.67,0,0,,0,0,31.7,20.6,221,1021.2,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T01:00:00,21.7,21.7,6.8,38.05,0,0,,0,0,38.9,15.4,214,1021.3,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T02:00:00,20.8,20.8,7.3,41.79,0,0,,0,0,31.7,17.4,238,1021.1,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T03:00:00,20.5,20.5,7.4,42.58,0,0,,0,0,31.7,15.3,234,1020.7,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T04:00:00,19.8,19.8,7.8,45.79,0,0,,0,0,31.5,17,238,1020.5,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T05:00:00,19.3,19.3,8,47.88,0,0,,0,0,,8.5,222,1020.9,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T06:00:00,18.6,18.6,8.4,51.62,0,0,,0,0,,8.3,236,1021,15.6,16,41.7,0.2,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T07:00:00,18.9,18.9,8.9,52.41,0,0,,0,0,,7.4,230,1021.4,19.2,16,174.1,0.6,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T08:00:00,20.8,20.8,9.6,48.66,0,0,,0,0,,6.6,290,1022.2,19.2,16,331,1.2,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T09:00:00,22.3,22.3,10.2,46.13,0,0,,0,0,,7,286,1022.6,34.2,16,513,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T10:00:00,22.7,22.7,10.8,47.15,0,0,,0,0,,8.7,322,1022.7,95.7,16,585,2.1,6,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T11:00:00,24.8,24.8,11.8,44.17,0,0,,0,0,,8.1,325,1023.1,88.9,16,709.8,2.6,7,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T12:00:00,25.5,25.5,12.2,43.57,0,0,,0,0,,7.6,34,1023.1,34.2,16,734.8,2.6,7,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T13:00:00,26.7,26.7,12.3,40.76,0,0,,0,0,,7.6,328,1022.6,50.8,16,431.9,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T14:00:00,27.1,26.9,12,39.13,0,0,,0,0,27.7,7.5,0,1022.2,88.9,16,339.1,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T15:00:00,28.2,27.6,11.6,35.67,0,0,,0,0,,4,15,1021.5,65,16,264.3,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T16:00:00,28,27.4,11.9,36.9,0,0,,0,0,,8.6,139,1021,65,16,248,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T17:00:00,26.9,26.8,12.2,40.05,0,0,,0,0,,9.5,168,1020.5,88.9,16,195.5,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T18:00:00,24,24,11.6,45.7,0,0,,0,0,,12.7,232,1020.6,51.8,16,135,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T19:00:00,23.1,23.1,10.9,46.25,0,0,,0,0,,8.8,158,1020.7,97.5,16,33.7,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T20:00:00,22.8,22.8,11,47.48,0,0,,0,0,,8.7,339,1021.1,95.7,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T21:00:00,22.2,22.2,11.3,50.25,0,0,,0,0,,1.7,0,1021.4,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T22:00:00,21.2,21.2,11.3,53.25,0,0,,0,0,,2.1,61,1021.9,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-05T23:00:00,21.3,21.3,11.4,53.31,0,0,,0,0,,1.2,61,1021.8,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-06T00:00:00,21.8,21.8,11.5,52.23,0,0,,0,0,,2.1,37,1021.9,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-05-06T01:00:00,20.6,20.6,10.8,53.42,0,0,,0,0,,6.3,5,1022.4,36.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
