name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York City,2015-04-01T14:00:00,7.9,5.5,-8.1,31.34,0,,,0,0,45.1,13.4,307,1018.9,34.2,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-01T15:00:00,8.5,6.1,-8,30.24,0,,,0,0,36.7,14.9,291,1018.5,27.9,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-01T16:00:00,9.8,7.9,-7.8,28.13,0,,,0,0,35.3,14.1,295,1018.3,14.1,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-01T17:00:00,10.3,10.3,-7,29.12,0,,,0,0,35,17.8,297,1018.4,8,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-01T18:00:00,10.3,10.3,-8.7,25.38,0,,,0,0,42.5,16.9,293,1019.2,4.4,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-01T19:00:00,9.8,7.7,-8.8,26.01,0,,,0,0,27.7,15.4,312,1020.1,0,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-01T20:00:00,8.9,6.5,-9.9,25.33,0,,,0,0,,15.9,314,1021.1,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-01T21:00:00,8.2,7.6,-9.4,27.54,0,,,0,0,,5.4,337,1022.2,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-01T22:00:00,7.7,7.7,-10.4,26.47,0,,,0,0,,4.2,330,1022.6,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-01T23:00:00,7.1,6.2,-11.2,25.89,0,,,0,0,,5.9,316,1022.9,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T00:00:00,6.9,5.4,-10.9,26.97,0,,,0,0,,7.8,291,1023,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T01:00:00,6.4,5.4,-11.6,26.27,0,,,0,0,,5.8,308,1023.4,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T02:00:00,5.9,5.9,-11.6,27.24,0,,,0,0,,0,0,1023.4,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T03:00:00,5.4,5.4,-10.5,30.74,0,,,0,0,,0,0,1023.5,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T04:00:00,5.2,5.2,-9.7,33.23,0,,,0,0,,0,0,1023.1,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T05:00:00,5.1,3.7,-8.5,36.81,0,,,0,0,,6.2,246,1023.6,4.4,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T06:00:00,5.6,4.4,-6.8,40.52,0,,,0,0,,6.2,241,1023.7,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T07:00:00,6,3.7,-5,45.38,0,,,0,0,27.7,10.5,227,1024.3,14.1,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T08:00:00,7.1,5.5,-4.9,42.05,0,,,0,0,,8.5,224,1024.6,14.1,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T09:00:00,8.6,7.3,-4.1,40.59,0,,,0,0,,8.1,214,1024.5,19.2,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T10:00:00,10.3,10.3,-3.6,37.53,0,,,0,0,27.7,21.6,234,1024,19.2,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T11:00:00,13.1,13.1,-3.2,32.08,0,,,0,0,37.6,21,223,1022.9,14.1,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T12:00:00,14.3,14.3,-3,30.08,0,,,0,0,45.2,25.3,231,1021.8,10.5,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T13:00:00,16.3,16.3,-2.2,28.07,0,,,0,0,45.5,19.4,231,1020.6,14.1,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T14:00:00,17.2,17.2,-1.4,28.17,0,,,0,0,39.4,20.8,203,1019.2,14.1,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T15:00:00,18.5,18.5,-0.7,27.2,0,,,0,0,45.4,27,181,1018,14.1,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T16:00:00,18.6,18.6,-0.6,27.5,0,,,0,0,46.5,25,221,1017.1,14.1,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T17:00:00,17.7,17.7,-0.2,29.82,0,,,0,0,40,17.8,217,1016.3,34.2,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T18:00:00,17.1,17.1,-0.2,30.97,0,,,0,0,43.2,14.3,192,1015.7,22.7,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T19:00:00,14.7,14.7,0,36.61,0,,,0,0,49.7,14.6,180,1015.4,34.2,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T20:00:00,15,15,-0.2,35.49,0,,,0,0,46.2,13,171,1014.8,52.6,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T21:00:00,14.7,14.7,-1,33.92,0,,,0,0,,12.6,196,1015.1,55.1,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T22:00:00,14.4,14.4,-1.4,33.86,0,,,0,0,27.7,13.3,184,1014.7,97.5,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-02T23:00:00,14.2,14.2,0.1,38.08,0,,,0,0,,13.5,218,1013.6,38.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T00:00:00,14.3,14.3,1.6,42.11,0,,,0,0,33.3,15.8,219,1013,38.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T01:00:00,14.5,14.5,2.2,43.45,0,,,0,0,38.8,14.9,224,1011.8,69.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T02:00:00,15,15,2.3,42.17,0,,,0,0,,13.9,225,1011.4,38.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T03:00:00,16,16,2,38.99,0,,,0,0,28.4,21.3,242,1010.4,38.4,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T04:00:00,16,16,2.5,40.49,0,,,0,0,31.8,17.1,235,1010,91.6,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T05:00:00,16,16,3,41.98,0,,,0,0,38.3,20.6,240,1009.9,55.1,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T06:00:00,16,16,3.7,44.05,0,,,0,0,27.7,12.8,224,1010.1,100,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T07:00:00,15.9,15.9,4.9,48.24,0,,,0,0,31.7,17.3,234,1010.2,55.1,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T08:00:00,16,16,5.9,51.37,0,,,0,0,36.4,18.5,236,1010.6,65.3,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T09:00:00,16.7,16.7,6.9,52.47,0,,,0,0,36.8,27.8,220,1010.3,93.1,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T10:00:00,17.1,17.1,8.2,55.83,0,,,0,0,29.8,14.7,246,1010.9,99.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T11:00:00,16.4,16.4,9.9,65.37,0.05,,,0,0,34.4,16.5,246,1010.9,99.2,14.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T12:00:00,16.6,16.6,11,69.64,0.07,,,0,0,,14.6,253,1010.6,99.2,14.2,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T13:00:00,16.1,16.1,12.3,77.9,0.43,,,0,0,,11.5,262,1010.4,100,10.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-04-03T14:00:00,16,16,13,82.24,0.52,,,0,0,,7.5,228,1009.6,99.2,10.9,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T15:00:00,16.7,16.7,13.2,79.8,0,,,0,0,31.7,14,232,1008.9,100,11.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T16:00:00,17.2,17.2,13.7,80.04,0,,,0,0,,11.7,222,1008.7,99.2,11.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T17:00:00,17.3,17.3,13.5,78.37,0,,,0,0,,14.6,237,1008.2,100,11.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T18:00:00,17.2,17.2,13.2,77.36,0,,,0,0,,10.3,190,1007.5,93.1,14.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T19:00:00,16.9,16.9,13.3,79.31,0,,,0,0,27.7,11.4,216,1007.2,100,15.6,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T20:00:00,16.3,16.3,13.2,81.63,0,,,0,0,,13.2,223,1006.3,100,13.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T21:00:00,15.7,15.7,13.3,85.13,0,,,0,0,,6.4,283,1005.7,93.1,11.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T22:00:00,15.3,15.3,12.9,85.81,0,,,0,0,,9.8,182,1005.1,100,9.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-03T23:00:00,15,15,12.7,85.72,0,,,0,0,,3,349,1003.8,100,6.4,,,,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-04-04T00:00:00,15,15,13.1,88.77,0,,,0,0,,7.8,179,1002.8,100,7.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T01:00:00,14.5,14.5,12.7,88.79,0,,,0,0,,4.9,281,1001.7,100,8.4,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-04-04T02:00:00,15,15,13.1,88.53,0,,,0,0,,9.5,180,1000.3,100,7.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T03:00:00,14.2,14.2,12.8,91.07,0,,,0,0,,7.8,180,998.5,98.3,7.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-04-04T04:00:00,14.3,14.3,12.5,89.43,0,,,0,0,,12,217,997.5,92.6,12.5,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T05:00:00,13.6,13.6,11.2,85.26,0,,,0,0,52.9,28.5,297,998.7,100,11.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732"
New York City,2015-04-04T06:00:00,11,11,6.9,75.6,0.18,,,0,0,40.7,19.3,295,1000.8,97.5,16,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T07:00:00,8.6,4.8,3.2,68.75,0,,,0,0,51.8,30.6,302,1003.5,56.2,16,,,,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T08:00:00,8.5,4.7,1.5,61.58,0,,,0,0,52.2,29.3,306,1006,95.7,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T09:00:00,8.7,5.3,0.4,55.93,0,,,0,0,50.5,25.1,304,1007,19.2,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T10:00:00,9.8,6.8,-1,46.88,0,,,0,0,56.8,23,300,1008,73.9,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T11:00:00,10.5,10.5,-2.7,39.48,0,,,0,0,58.7,29.4,298,1009.3,50,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T12:00:00,9.9,6.6,-3.7,38,0,,,0,0,63.9,29.3,288,1010.4,73.9,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T13:00:00,10.1,10.1,-5.6,32.77,0,,,0,0,57.1,31,310,1011.2,46.4,16,,,,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T14:00:00,10.4,10.4,-8.8,24.93,0,,,0,0,64.1,33.5,307,1012.2,15.6,16,,,,,Clear,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T15:00:00,10.4,10.4,-8.6,25.32,0,,,0,0,64.6,36,312,1012.6,10.5,16,,,,,Clear,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T16:00:00,10.9,10.9,-8.4,25.09,0,,,0,0,55.5,27.2,307,1013.1,27.1,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T17:00:00,10.4,10.4,-8.4,25.77,0,,,0,0,55.1,23.5,302,1014.1,15.6,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T18:00:00,9.8,6.6,-8.8,26.07,0,,,0,0,53.3,25.3,315,1015.4,27.1,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T19:00:00,9.1,5.8,-9.3,26.25,0,,,0,0,46.4,26.2,308,1016.3,10.5,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T20:00:00,8.5,5.4,-9,27.95,0,,,0,0,45.7,21.2,301,1017.5,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T21:00:00,8.2,4.5,-9.9,26.78,0,,,0,0,45.3,25.6,305,1019.1,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T22:00:00,7.5,4.9,-9,29.97,0,,,0,0,40.5,14.5,300,1020.1,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-04T23:00:00,6.9,5,-8.3,33.05,0,,,0,0,,9.6,293,1020.6,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T00:00:00,6.4,5.1,-8,34.91,0,,,0,0,,6.7,282,1021,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T01:00:00,6.4,5.1,-7.8,35.57,0,,,0,0,,6.6,299,1020.9,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T02:00:00,5.7,5.7,-7.5,38.02,0,,,0,0,,2.9,314,1020.9,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T03:00:00,6.5,6.5,-8.3,33.87,0,,,0,0,,3.5,303,1020.9,88.9,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T04:00:00,5.9,3.6,-7.6,37.36,0,,,0,0,31.7,10.3,247,1021,14.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T05:00:00,6.1,3.9,-7.5,37.19,0,,,0,0,33.5,10.2,304,1021.5,14.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T06:00:00,5.8,3.6,-7.4,38.19,0,,,0,0,31.7,10.2,236,1021.6,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T07:00:00,5.5,2.9,-7.4,39.14,0,,,0,0,,11.7,230,1022.3,15.6,16,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T08:00:00,6.5,3.6,-6.9,37.94,0,,,0,0,,15,261,1023.3,30.4,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T09:00:00,7.1,5.2,-6.6,37.04,0,,,0,0,,10,260,1023.6,34.2,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T10:00:00,8.7,6.5,-6.3,34.03,0,,,0,0,,13.9,269,1023.3,30.4,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T11:00:00,10.9,10.9,-5.4,31.35,0,,,0,0,30.6,12.8,265,1022.2,24.2,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T12:00:00,12.4,12.4,-4.2,31.24,0,,,0,0,41.1,20.6,239,1021,25.4,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T13:00:00,14.7,14.7,-3.6,28.12,0,,,0,0,38.3,22.2,251,1019.9,65,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T14:00:00,14.9,14.9,-4.2,26.64,0,,,0,0,55,32.6,240,1019,95.7,16,,,,,Overcast,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T15:00:00,16,16,-4.3,24.4,0,,,0,0,62.8,41.7,276,1018.6,98.2,16,,,,,Overcast,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T16:00:00,15.4,15.4,-4.2,25.72,0,,,0,0,47.3,22.2,278,1018.6,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T17:00:00,15.9,15.9,-3.3,26.55,0,,,0,0,44.6,21.3,256,1018.7,95.7,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T18:00:00,15.1,15.1,-2.6,29.46,0,,,0,0,38.9,13.5,16,1019,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T19:00:00,14.3,14.3,-1.5,33.73,0,,,0,0,38.9,6.6,358,1019.5,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T20:00:00,13.8,13.8,-1.4,35.11,0,,,0,0,40.7,9.5,125,1020.4,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T21:00:00,12.4,12.4,-0.8,40.2,0,,,0,0,42.5,14.1,352,1021.8,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T22:00:00,9.7,7.9,1.1,54.77,0,,,0,0,,12.7,55,1023.6,98.2,16,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-05T23:00:00,8.8,7.4,1.1,58.6,0,,,0,0,,9.1,58,1024.3,20.3,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-06T00:00:00,8.4,8.4,1.4,61.6,0,,,0,0,,3.6,46,1024.8,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-06T01:00:00,8,8,1.2,62.31,0,,,0,0,,1.7,40,1025.1,6.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-06T02:00:00,7.9,7.9,0.9,61.62,0,,,0,0,,3,79,1024.8,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-06T03:00:00,7.2,7.2,0.9,64.38,0,,,0,0,,1.7,50,1025,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-06T04:00:00,6.9,6.9,0.8,65.38,0,,,0,0,,0,0,1025.3,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-06T05:00:00,6.5,6.5,1.2,69.12,0,,,0,0,,1.2,54,1025.5,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-06T06:00:00,6.2,6.2,1.4,71,0,,,0,0,,2.5,24,1025.8,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
New York City,2015-04-06T07:00:00,5.6,3.3,1.7,76.13,0,,,0,0,,10.5,53,1026.6,26.1,16,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,KNYC,72503014732"
